aid,candid,corrected,dec,dubious,e_dec,e_mag,e_mag_corr,e_mag_corr_ext,e_ra,fid,has_stamp,isdiffpos,mag,mag_corr,mjd,oid,parent_candid,pid,ra,sid,tid,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,decnr,diffmaglim,distnr,exptime,field,magnr,magzpsci,magzpscirms,magzpsciunc,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
"","ZTF18absrlhv2711217155015",true,64.5418191,false,"",0.08415130525827408,100,0.023138575721250706,"",1,false,1,19.4967098236084,18.094899238874685,60465.217152799945,"ZTF18absrlhv",2711344785015015000,2711217155015,252.409746,"","ztf",0.0760900005698204,0.10758399963378906,3.934999942779541,-0.02603819966316223,0.000019861599866999313,64.54180145263672,20.172199249267578,0.16283588111400604,60,824,18.444000244140625,26.61949920654297,0.03413429856300354,0.000011552199794095941,"0",1,252.40965270996094,50,824120150,264.9020080566406,2.697000026702881,10.01509952545166,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2711403855015",true,64.541792,false,"",0.062482718378305435,100,0.01735196995139657,"",1,false,1,19.481809616088867,18.09078179409447,60465.40385420015,"ZTF18absrlhv",2711446055015015000,2711403855015,252.409499,"","ztf",0.06549599766731262,0.096001997590065,3.934999942779541,-0.01726209931075573,0.000016194799172808416,64.54180145263672,20.39929962158203,0.23399382829666138,60,824,18.444000244140625,26.574899673461914,0.03171290084719658,0.000009657799637352582,"0",1,252.40965270996094,50,824120150,257.3789978027344,2.2174999713897705,9.559880256652832,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2711451946215",true,64.5418365,false,"",0.08124172687530518,100,0.022761550782830774,"",1,false,1,19.433517456054688,18.05207421041906,60465.45194440009,"ZTF18absrlhv",2711454495015015000,2711451946215,252.4097821,"","ztf",0.0715389996767044,0.10132300108671188,4.1579999923706055,-0.028672099113464355,0.000022639100279775448,64.54180908203125,20.12849998474121,0.24191603064537048,60,825,18.409000396728516,26.30780029296875,0.03615270182490349,0.000013204000424593687,"0",1,252.40963745117188,62,825120162,100.52799987792969,2.0141000747680664,8.902819633483887,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712194076215",true,64.5418533,false,"",0.03201519697904587,100,0.0089369762536638,"",1,false,1,19.439029693603516,18.05361575794589,60466.19407409988,"ZTF18absrlhv",2712198695015015000,2712194076215,252.4097467,"","ztf",0.06584499776363373,0.08581899851560593,4.1579999923706055,-0.05510289967060089,0.000006087179826863576,64.54180908203125,21.115299224853516,0.23243476450443268,120,825,18.409000396728516,27.659799575805664,0.019833099097013474,0.0000038082000628492096,"0",1,252.40963745117188,62,825120162,350.25299072265625,2.227400064468384,10.602100372314453,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2711454495015",true,64.5418684,false,"",0.07483391463756561,100,0.020352786231104193,"",1,false,1,19.5130558013916,18.099369318771373,60465.454490699805,"ZTF18absrlhv",2737284455015015000,2711454495015,252.409745,"","ztf",0.06853300333023071,0.09455599635839462,3.934999942779541,-0.026057200506329536,0.00001890150088001974,64.54180145263672,20.161800384521484,0.28109973669052124,60,824,18.444000244140625,26.450700759887695,0.032558098435401917,0.000010749699868028983,"0",1,252.40965270996094,50,824120150,228.03500366210938,2.1147000789642334,10.89840030670166,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712198695015",true,64.5418494,false,"",0.031995244324207306,100,0.008785240759747107,"",1,false,1,19.498804092407227,18.09547468475635,60466.19869210012,"ZTF18absrlhv",2712201756215015000,2712198695015,252.4096786,"","ztf",0.06780599802732468,0.08952999860048294,3.934999942779541,-0.03608179837465286,0.00000726136022421997,64.54180145263672,21.07939910888672,0.17592355608940125,120,824,18.444000244140625,27.77050018310547,0.022015400230884552,0.00000452069980383385,"0",1,252.40965270996094,50,824120150,765.8629760742188,2.599600076675415,13.44379997253418,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712217156215",true,64.5418293,false,"",0.03007678873836994,100,0.008329055554661432,"",1,false,1,19.451045989990234,18.05695672379691,60466.217152799945,"ZTF18absrlhv",2712221775015015000,2712217156215,252.40965,"","ztf",0.06220100075006485,0.08645900338888168,4.1579999923706055,-0.05355919897556305,0.000005453689936985029,64.54180908203125,21.156200408935547,0.08033611625432968,120,825,18.409000396728516,27.672100067138672,0.01875929906964302,0.0000034124000194424298,"0",1,252.40963745117188,62,825120162,354.375,2.140000104904175,10.217300415039062,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712228186215",true,64.541835,false,"",0.03156152367591858,100,0.009031660252983735,"",1,false,1,19.401477813720703,18.04300189125967,60466.22818290023,"ZTF18absrlhv",2712232805015015000,2712228186215,252.4096903,"","ztf",0.06376300007104874,0.08683600276708603,4.1579999923706055,-0.052269499748945236,0.000006965799911995418,64.54180908203125,21.1466007232666,0.12527427077293396,120,825,18.409000396728516,27.671600341796875,0.02123340032994747,0.000004361700121080503,"0",1,252.40963745117188,62,825120162,354.7139892578125,2.2309000492095947,10.335100173950195,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712232805015",true,64.541809,false,"",0.029146451503038406,100,0.008479918944468352,"",1,false,1,19.411190032958984,18.07070506510048,60466.232800900005,"ZTF18absrlhv",2712235876215015000,2712232805015,252.4096503,"","ztf",0.06331799924373627,0.08911500126123428,3.934999942779541,-0.04196159914135933,0.000006893530098750489,64.54180145263672,21.176300048828125,0.024317750707268715,120,824,18.444000244140625,27.786100387573242,0.02136939950287342,0.00000427370014222106,"0",1,252.40965270996094,50,824120150,782.2169799804688,2.3017001152038574,12.341899871826172,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712235876215",true,64.5418424,false,"",0.03062579780817032,100,0.00844831502789763,"",1,false,1,19.45685577392578,18.0585624960569,60466.23587960005,"ZTF18absrlhv",2712240495015015000,2712235876215,252.409707,"","ztf",0.06614399701356888,0.09187699854373932,4.1579999923706055,-0.04397059977054596,0.000006462770215875935,64.54180908203125,21.12179946899414,0.16218306124210358,120,825,18.409000396728516,27.660600662231445,0.020418399944901466,0.000004039300165459281,"0",1,252.40963745117188,62,825120162,355.2640075683594,2.228800058364868,10.277600288391113,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712251276215",true,64.5418026,false,"",0.031160682439804077,100,0.008485168508483954,"",1,false,1,19.476242065429688,18.063875842996772,60466.2512730998,"ZTF18absrlhv",2712255895015015000,2712251276215,252.4097414,"","ztf",0.06559699773788452,0.08975800126791,4.1579999923706055,-0.05172549933195114,0.000006118560122558847,64.54180908203125,21.16699981689453,0.1558229774236679,120,825,18.409000396728516,27.688199996948242,0.01991640031337738,0.000003829500201391056,"0",1,252.40963745117188,62,825120162,360.0350036621094,2.2465999126434326,10.093199729919434,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712258956215",true,64.5418474,false,"",0.02976221777498722,100,0.008471568664821074,"",1,false,1,19.409563064575195,18.045309427384886,60466.25895830011,"ZTF18absrlhv",2712263575015015000,2712258956215,252.4097109,"","ztf",0.06401500105857849,0.088127002120018,4.1579999923706055,-0.05718829855322838,0.000006061000021873042,64.54180908203125,21.175899505615234,0.18011076748371124,120,825,18.409000396728516,27.69339942932129,0.019833799451589584,0.000003814699994109105,"0",1,252.40963745117188,62,825120162,360.5429992675781,2.2014999389648438,10.124099731445312,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712266656215",true,64.5418197,false,"",0.02812838926911354,100,0.008022812837786799,"",1,false,1,19.406475067138672,18.04442955996499,60466.266655100044,"ZTF18absrlhv",2712271275015015000,2712266656215,252.4096785,"","ztf",0.06313599646091461,0.09315399825572968,4.1579999923706055,-0.052590399980545044,0.000005275289822748164,64.54180908203125,21.160400390625,0.07284608483314514,120,825,18.409000396728516,27.688800811767578,0.018497399985790253,0.0000033103999612649204,"0",1,252.40963745117188,62,825120162,359.74798583984375,2.442199945449829,10.042200088500977,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712271275015",true,64.5418157,false,"",0.0325331948697567,100,0.008983881235585096,"",1,false,1,19.490285873413086,18.09312909210298,60466.27127309982,"ZTF18absrlhv",2712274356215015000,2712271275015,252.4096533,"","ztf",0.06932500004768372,0.09246399998664856,3.934999942779541,-0.03808140009641647,0.000007170190201577498,64.54180145263672,21.12529945373535,0.04885656759142876,120,824,18.444000244140625,27.805299758911133,0.021935200318694115,0.000004496199835557491,"0",1,252.40965270996094,50,824120150,790.6079711914062,2.694700002670288,12.170499801635742,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712274356215",true,64.5418248,false,"",0.032063841819763184,100,0.008864025552468735,"",1,false,1,19.45363426208496,18.057672867030284,60466.27435189998,"ZTF18absrlhv",2712278965015015000,2712274356215,252.409719,"","ztf",0.0678120031952858,0.09503299742937088,4.1579999923706055,-0.05605529993772507,0.0000064315099734812975,64.54180908203125,21.1117000579834,0.13574326038360596,120,825,18.409000396728516,27.69930076599121,0.020406700670719147,0.000003999999989900971,"0",1,252.40963745117188,62,825120162,359.2820129394531,2.7497000694274902,9.980310440063477,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712282046215",true,64.5418329,false,"",0.032434627413749695,100,0.009159998918413277,"",1,false,1,19.42146873474121,18.048685007148933,60466.282048599795,"ZTF18absrlhv",2712286665015015000,2712282046215,252.4097435,"","ztf",0.06919799745082855,0.09081900119781494,4.1579999923706055,-0.05675579980015755,0.0000061979199017514475,64.54180908203125,21.13170051574707,0.18304438889026642,120,825,18.409000396728516,27.6968994140625,0.02002980001270771,0.000003875200036418391,"0",1,252.40963745117188,62,825120162,361.697998046875,2.618299961090088,9.992380142211914,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712289736215",true,64.5418219,false,"",0.03525415062904358,100,0.009062823040411661,"",1,false,1,19.561235427856445,18.086368538661706,60466.289733800106,"ZTF18absrlhv",2712292956215015000,2712289736215,252.4097133,"","ztf",0.06714300066232681,0.09469500184059143,4.1579999923706055,-0.04784360155463219,0.000006659749942627968,64.54180908203125,21.11870002746582,0.12319274991750717,120,825,18.409000396728516,27.694900512695312,0.020772499963641167,0.000004149099822825519,"0",1,252.40963745117188,62,825120162,362.9179992675781,2.6075000762939453,9.983699798583984,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712307076215",true,64.5418208,false,"",0.0297892764210701,100,0.00837155158899139,"",1,false,1,19.428918838500977,18.050783847291598,60466.30707179988,"ZTF18absrlhv",2712311685015015000,2712307076215,252.4097301,"","ztf",0.06483499705791473,0.09182099997997284,4.1579999923706055,-0.05213399976491928,0.0000061665100474783685,64.54180908203125,21.18090057373047,0.14575624465942383,120,825,18.409000396728516,27.69969940185547,0.02003069967031479,0.000003886099875671789,"0",1,252.40963745117188,62,825120162,359.9440002441406,2.4375,9.895649909973145,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712304005015",true,64.5418283,false,"",0.028249304741621017,100,0.008106307012315364,"",1,false,1,19.432252883911133,18.07679109448204,60466.304004599806,"ZTF18absrlhv",2712307076215015000,2712304005015,252.4096784,"","ztf",0.06427200138568878,0.08958099782466888,3.934999942779541,-0.038548801094293594,0.000006937939815543359,64.54180145263672,21.19809913635254,0.10454922914505005,120,824,18.444000244140625,27.812999725341797,0.02165129967033863,0.000004377399818622507,"0",1,252.40965270996094,50,824120150,794.4619750976562,2.458199977874756,11.99530029296875,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712311685015",true,64.541817,false,"",0.03188391402363777,100,0.009167972131612355,"",1,false,1,19.42914390563965,18.07589804341731,60466.31168980012,"ZTF18absrlhv",2712314766215015000,2712311685015,252.4096843,"","ztf",0.0658000037074089,0.08963800221681595,3.934999942779541,-0.0389384999871254,0.000007811419891368132,64.54180145263672,21.095399856567383,0.07683750241994858,120,824,18.444000244140625,27.81170082092285,0.022921999916434288,0.00000490120009999373,"0",1,252.40965270996094,50,824120150,793.468994140625,2.6486001014709473,12.554300308227539,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712322466215",true,64.5418224,false,"",0.029688790440559387,100,0.008433071438748144,"",1,false,1,19.4127254486084,18.04620863641556,60466.322465300094,"ZTF18absrlhv",2712327085015015000,2712322466215,252.4096901,"","ztf",0.06479199975728989,0.09044600278139114,4.1579999923706055,-0.04926589876413345,0.000005624619916488882,64.54180908203125,21.183900833129883,0.09304697811603546,120,825,18.409000396728516,27.693599700927734,0.019171999767422676,0.000003526600039549521,"0",1,252.40963745117188,62,825120162,361.67498779296875,2.2588000297546387,9.999190330505371,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712342465015",true,64.5418038,false,"",0.028463250026106834,100,0.008192573782244956,"",1,false,1,19.42761993408203,18.0754596180659,60466.34246530011,"ZTF18absrlhv",2712345536215015000,2712342465015,252.4096712,"","ztf",0.060853999108076096,0.08493699878454208,3.934999942779541,-0.04247080162167549,0.00000538416998097091,64.54180145263672,21.194700241088867,0.035846106708049774,120,824,18.444000244140625,27.806100845336914,0.019109200686216354,0.0000033992000680882484,"0",1,252.40965270996094,50,824120150,788.552001953125,2.137399911880493,12.57129955291748,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712353216215",true,64.5418243,false,"",0.03550812229514122,100,0.009522053297300154,"",1,false,1,19.499025344848633,18.0700325973868,60466.35321759991,"ZTF18absrlhv",2712357835015015000,2712353216215,252.4096505,"","ztf",0.06847000122070312,0.09549800306558609,4.1579999923706055,-0.04516080021858215,0.000007589610049762996,64.54180908203125,21.119699478149414,0.06283409893512726,120,825,18.409000396728516,27.68120002746582,0.0221731998026371,0.000004735300080938032,"0",1,252.40963745117188,62,825120162,358.4320068359375,2.6686999797821045,9.924150466918945,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712357835015",true,64.5418009,false,"",0.030813006684184074,100,0.00881013510333762,"",1,false,1,19.437742233276367,18.07836345881485,60466.35783560015,"ZTF18absrlhv",2712360916215015000,2712357835015,252.409689,"","ztf",0.06409399956464767,0.0865970030426979,3.934999942779541,-0.04588380083441734,0.00000668300981487846,64.54180145263672,21.170299530029297,0.06318332254886627,120,824,18.444000244140625,27.803499221801758,0.021297799423336983,0.000004222500137984753,"0",1,252.40965270996094,50,824120150,785.6530151367188,2.3617000579833984,12.141900062561035,0.16300000250339508,0.04100000113248825
"","ZTF18absrlhv2712360916215",true,64.5418124,false,"",0.029648516327142715,100,0.008007588366204473,"",1,false,1,19.488435745239258,18.067182681945592,60466.36091439985,"ZTF18absrlhv",2712365535015015000,2712360916215,252.409674,"","ztf",0.06549900025129318,0.08942600339651108,4.1579999923706055,-0.0486006997525692,0.0000052461600716924295,64.54180908203125,21.159500122070312,0.053830042481422424,120,825,18.409000396728516,27.6835994720459,0.018512099981307983,0.0000032960999760689447,"0",1,252.40963745117188,62,825120162,358.7650146484375,2.4028000831604004,9.962409973144531,0.09000000357627869,0.03999999910593033
"","ZTF18absrlhv2712368596215",true,64.5418469,false,"",0.033566664904356,100,0.009002069487891704,"",1,false,1,19.498918533325195,18.070003953190323,60466.36859950004,"ZTF18absrlhv",2712373215015015000,2712368596215,252.409673,"","ztf",0.06705600023269653,0.08787699788808823,4.1579999923706055,-0.0521215982735157,0.000005592789875663584,64.54180908203125,21.177099227905273,0.15076377987861633,120,825,18.409000396728516,27.686399459838867,0.01903820037841797,0.0000034996000977116637,"0",1,252.40963745117188,62,825120162,358.88800048828125,2.1977999210357666,9.971549987792969,0.09000000357627869,0.03999999910593033
